Div,Date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,wknd_ornot,match_day,bet_pred,odds_actual_comp,concat,ht_rank,at_rank,rank_diff,Home_$,Draw_$,Away_$,Home_correct,Draw_correct,Away_correct,matchday_Monday,matchday_Saturday,matchday_Sunday,matchday_Thursday,matchday_Tuesday,matchday_Wednesday,ref_A Madley,ref_A Marriner,ref_A Moss,ref_A Taylor,ref_A Wiley,ref_B Knight,ref_C Foy,ref_C Kavanagh,ref_C Pawson,ref_D Coote,ref_D England,ref_D Gallagher,ref_G Poll,ref_G Scott,ref_H Webb,ref_I Williamson,ref_J Moss,ref_K Friend,ref_K Stroud,ref_L Mason,ref_L Probert,ref_M Atkinson,ref_M Clattenburg,ref_M Dean,ref_M Halsey,ref_M Jones,ref_M Oliver,ref_M Riley,ref_N Swarbrick,ref_O Langford,ref_P Bankes,ref_P Dowd,ref_P Tierney,ref_P Walton,ref_R Beeby,ref_R East,ref_R Jones,ref_R Madley,ref_R Styles,ref_S Attwell,ref_S Bennett,ref_S Hooper,ref_S Scott,ref_S Tanner,ref_T Robinson,ref_U Rennie,ref_l Mason
E0,2011-12-17,Fulham,Bolton,2,0,2,2,0,H,C Foy,16,14,9,6,6,11,8,4,1,3,0,0,1.62,3.75,6.0,2012,1,Saturday,Home,1,40894FulhamBolton,9,18,9,1.62,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-17,Newcastle,Swansea,0,0,0,0,0,D,L Mason,17,3,6,0,11,11,9,1,1,1,0,0,1.8,3.6,4.5,2012,1,Saturday,Home,0,40894NewcastleSwansea,5,11,6,-1.0,3.6,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-17,Blackburn,West Brom,1,2,1,0,0,D,M Clattenburg,17,13,14,6,7,10,3,7,1,1,0,0,2.38,3.3,3.0,2012,1,Saturday,Home,0,40894BlackburnWest Brom,19,10,9,-1.0,-1.0,3.0,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-17,Wolves,Stoke,1,2,1,1,0,H,A Taylor,10,8,5,4,8,11,7,5,2,4,0,0,2.5,3.25,2.88,2012,1,Saturday,Home,0,40894WolvesStoke,20,14,6,-1.0,-1.0,2.88,N,N,Y,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-18,Tottenham,Sunderland,1,0,2,0,0,D,M Dean,16,8,12,4,6,8,6,0,1,2,0,0,1.36,4.75,9.0,2012,1,Sunday,Home,1,40895TottenhamSunderland,4,13,9,1.36,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-18,QPR,Man United,0,2,1,0,1,A,H Webb,11,19,3,12,5,7,5,10,1,2,0,0,7.5,4.33,1.44,2012,1,Sunday,Away,1,40895QPRMan United,17,2,15,-1.0,-1.0,1.44,N,N,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-18,Man City,Arsenal,1,0,2,0,0,D,P Dowd,15,12,9,8,13,10,4,6,2,3,0,0,1.73,3.75,4.5,2012,1,Sunday,Home,1,40895Man CityArsenal,1,3,2,1.73,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-18,Aston Villa,Liverpool,0,2,1,0,2,A,P Walton,16,19,8,12,5,14,4,10,1,2,0,0,4.2,3.4,1.91,2012,1,Sunday,Away,1,40895Aston VillaLiverpool,16,8,8,-1.0,-1.0,1.91,N,N,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-20,Wolves,Norwich,2,2,0,1,1,D,C Foy,18,18,9,14,5,11,4,6,2,2,0,0,2.0,3.5,3.75,2012,0,Tuesday,Home,0,40897WolvesNorwich,20,12,8,-1.0,3.5,-1.0,N,Y,N,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-20,Blackburn,Bolton,1,2,1,0,2,A,M Atkinson,17,8,7,5,10,7,5,9,3,0,0,0,2.1,3.4,3.5,2012,0,Tuesday,Home,0,40897BlackburnBolton,19,18,1,-1.0,-1.0,3.5,N,N,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Man City,Stoke,3,0,2,2,0,H,M Dean,20,2,16,0,7,5,5,2,2,1,0,0,1.22,6.0,15.0,2012,0,Wednesday,Home,1,40898Man CityStoke,1,14,13,1.22,-1.0,-1.0,Y,N,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Wigan,Liverpool,0,0,0,0,0,D,M Oliver,15,18,10,10,16,12,7,14,1,2,0,0,7.0,4.0,1.5,2012,0,Wednesday,Away,0,40898WiganLiverpool,15,8,7,-1.0,4.0,-1.0,N,Y,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Everton,Swansea,1,0,2,0,0,D,K Friend,13,4,6,4,8,13,9,2,1,2,0,0,1.57,3.75,6.5,2012,0,Wednesday,Home,1,40898EvertonSwansea,7,11,4,1.57,-1.0,-1.0,Y,N,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Aston Villa,Arsenal,1,2,1,0,1,A,J Moss,10,8,4,6,10,8,7,15,2,3,1,0,5.0,3.6,1.73,2012,0,Wednesday,Away,1,40898Aston VillaArsenal,16,3,13,-1.0,-1.0,1.73,N,N,Y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Fulham,Man United,0,5,1,0,3,A,M Halsey,13,14,8,12,7,8,3,10,1,0,0,0,5.0,3.6,1.73,2012,0,Wednesday,Away,1,40898FulhamMan United,9,2,7,-1.0,-1.0,1.73,N,N,Y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,Newcastle,West Brom,2,3,1,1,2,A,A Taylor,21,14,11,8,9,10,10,1,1,0,0,0,2.0,3.5,3.75,2012,0,Wednesday,Home,0,40898NewcastleWest Brom,5,10,5,-1.0,-1.0,3.75,N,N,Y,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-21,QPR,Sunderland,2,3,1,0,1,A,A Marriner,17,17,9,13,10,11,8,11,2,2,0,0,2.5,3.3,2.88,2012,0,Wednesday,Home,0,40898QPRSunderland,17,13,4,-1.0,-1.0,2.88,N,N,Y,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-22,Tottenham,Chelsea,1,1,0,1,1,D,H Webb,16,20,10,10,14,8,7,4,2,2,0,0,2.6,3.4,2.7,2012,0,Thursday,Home,0,40899TottenhamChelsea,4,6,2,-1.0,3.4,-1.0,N,Y,N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Man United,Wigan,5,0,2,2,0,H,P Dowd,17,9,9,5,12,10,10,2,2,1,0,1,1.14,7.5,21.0,2012,0,Monday,Home,1,40903Man UnitedWigan,2,15,13,1.14,-1.0,-1.0,Y,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Liverpool,Blackburn,1,1,0,0,1,A,M Jones,28,5,13,2,5,15,9,2,1,0,0,0,1.25,5.5,13.0,2012,0,Monday,Home,0,40903LiverpoolBlackburn,8,19,11,-1.0,5.5,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Chelsea,Fulham,1,1,0,0,0,D,K Friend,24,9,15,6,10,12,9,3,1,1,0,0,1.3,5.0,12.0,2012,0,Monday,Home,0,40903ChelseaFulham,6,9,3,-1.0,5.0,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,West Brom,Man City,0,0,0,0,0,D,L Mason,7,18,3,9,8,8,5,9,0,1,0,0,7.0,4.5,1.44,2012,0,Monday,Away,0,40903West BromMan City,10,1,9,-1.0,4.5,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Bolton,Newcastle,0,2,1,0,0,D,P Walton,4,12,3,7,9,11,4,4,1,1,0,0,2.5,3.4,2.8,2012,0,Monday,Home,0,40903BoltonNewcastle,18,5,13,-1.0,-1.0,2.8,N,N,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Stoke,Aston Villa,0,0,0,0,0,D,M Clattenburg,7,10,2,4,13,10,7,7,3,0,0,0,1.91,3.4,4.2,2012,0,Monday,Home,0,40903StokeAston Villa,14,16,2,-1.0,3.4,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-26,Sunderland,Everton,1,1,0,1,0,H,H Webb,12,9,8,3,6,14,5,6,0,1,0,0,2.4,3.25,3.0,2012,0,Monday,Home,0,40903SunderlandEverton,13,7,6,-1.0,3.25,-1.0,N,Y,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-27,Arsenal,Wolves,1,1,0,1,1,D,S Attwell,23,6,17,4,3,12,13,3,2,3,0,1,1.22,6.0,15.0,2012,0,Tuesday,Home,0,40904ArsenalWolves,3,20,17,-1.0,6.0,-1.0,N,Y,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E0,2011-12-27,Norwich,Tottenham,0,2,1,0,0,D,M Oliver,8,19,4,8,7,6,3,10,1,1,0,0,4.5,3.6,1.8,2012,0,Tuesday,Away,1,40904NorwichTottenham,12,4,8,-1.0,-1.0,1.8,N,N,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-27,Swansea,QPR,1,1,0,1,0,H,L Probert,7,12,4,7,9,12,5,11,1,3,0,0,2.0,3.4,3.8,2012,0,Tuesday,Home,0,40904SwanseaQPR,11,17,6,-1.0,3.4,-1.0,N,Y,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-30,Liverpool,Newcastle,3,1,2,1,1,D,L Probert,15,5,7,2,7,11,7,0,0,2,0,0,1.53,4.0,6.5,2012,0,Friday,Home,1,40907LiverpoolNewcastle,8,5,3,1.53,-1.0,-1.0,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Man United,Blackburn,2,3,1,0,1,A,M Dean,26,10,13,5,8,10,17,3,2,2,0,0,1.13,8.0,26.0,2012,1,Saturday,Home,0,40908Man UnitedBlackburn,2,19,17,-1.0,-1.0,26.0,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Arsenal,QPR,1,0,2,0,0,D,M Atkinson,16,6,7,3,11,13,12,4,2,2,0,0,1.25,5.5,13.0,2012,1,Saturday,Home,1,40908ArsenalQPR,3,17,14,1.25,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Chelsea,Aston Villa,1,3,1,1,1,D,M Halsey,16,12,5,9,7,13,9,2,1,1,0,0,1.29,5.0,13.0,2012,1,Saturday,Home,0,40908ChelseaAston Villa,6,16,10,-1.0,-1.0,13.0,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Stoke,Wigan,2,2,0,0,1,A,M Oliver,12,10,3,6,14,5,8,5,2,3,0,1,1.67,3.6,5.5,2012,1,Saturday,Home,0,40908StokeWigan,14,15,1,-1.0,3.6,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Swansea,Tottenham,1,1,0,0,1,A,P Dowd,14,12,8,7,8,4,10,5,1,2,0,0,5.5,3.6,1.67,2012,1,Saturday,Away,0,40908SwanseaTottenham,11,4,7,-1.0,3.6,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Bolton,Wolves,1,1,0,1,0,H,M Clattenburg,13,8,9,5,11,8,3,6,0,0,0,0,2.2,3.25,3.4,2012,1,Saturday,Home,0,40908BoltonWolves,18,20,2,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2011-12-31,Norwich,Fulham,1,1,0,0,1,A,H Webb,18,11,9,6,9,6,4,3,0,0,0,0,2.6,3.25,2.75,2012,1,Saturday,Home,0,40908NorwichFulham,12,9,3,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-01,Sunderland,Man City,1,0,2,0,0,D,K Friend,8,25,5,11,7,6,1,10,1,1,0,0,6.5,4.0,1.53,2012,1,Sunday,Away,0,40909SunderlandMan City,13,1,12,6.5,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-01,West Brom,Everton,0,1,1,0,0,D,S Attwell,10,13,2,8,10,8,2,7,0,2,0,0,2.6,3.25,2.75,2012,1,Sunday,Home,0,40909West BromEverton,10,7,3,-1.0,-1.0,2.75,N,N,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E0,2012-02-01,Wolves,Chelsea,1,2,1,0,0,D,P Walton,9,15,5,10,9,10,0,5,3,2,0,0,6.0,4.0,1.57,2012,0,Monday,Away,1,40910WolvesChelsea,20,6,14,-1.0,-1.0,1.57,N,N,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-02-01,Fulham,Arsenal,2,1,2,0,1,A,L Probert,21,17,8,10,6,12,4,3,0,1,0,1,4.0,3.5,1.91,2012,0,Monday,Away,0,40910FulhamArsenal,9,3,6,4.0,-1.0,-1.0,Y,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-02-01,Aston Villa,Swansea,0,2,1,0,1,A,A Taylor,10,8,2,4,11,6,14,0,2,4,0,0,1.83,3.4,4.75,2012,0,Monday,Home,0,40910Aston VillaSwansea,16,11,5,-1.0,-1.0,4.75,N,N,Y,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-02-01,QPR,Norwich,1,2,1,1,1,D,N Swarbrick,9,13,6,6,12,12,2,5,2,1,1,0,2.1,3.4,3.5,2012,0,Monday,Home,0,40910QPRNorwich,17,12,5,-1.0,-1.0,3.5,N,N,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-02-01,Blackburn,Stoke,1,2,1,0,2,A,L Mason,14,8,7,3,8,7,8,3,2,1,0,0,2.5,3.25,2.88,2012,0,Monday,Home,0,40910BlackburnStoke,19,14,5,-1.0,-1.0,2.88,N,N,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-03-01,Tottenham,West Brom,1,0,2,0,0,D,M Halsey,20,8,14,2,3,14,14,7,0,5,0,0,1.33,5.0,10.0,2012,0,Tuesday,Home,1,40911TottenhamWest Brom,4,10,6,1.33,-1.0,-1.0,Y,N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-03-01,Man City,Liverpool,3,0,2,2,0,H,M Jones,10,18,8,10,13,7,5,6,1,2,1,0,1.91,3.4,4.2,2012,0,Tuesday,Home,1,40911Man CityLiverpool,1,8,7,1.91,-1.0,-1.0,Y,N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-03-01,Wigan,Sunderland,1,4,1,0,1,A,M Dean,20,10,10,9,9,6,9,6,1,0,0,0,2.63,3.25,2.75,2012,0,Tuesday,Home,0,40911WiganSunderland,15,13,2,-1.0,-1.0,2.75,N,N,Y,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-04-01,Everton,Bolton,1,2,1,0,0,D,P Dowd,10,12,4,7,7,11,5,10,1,3,0,0,1.5,4.0,7.0,2012,0,Wednesday,Home,0,40912EvertonBolton,7,18,11,-1.0,-1.0,7.0,N,N,Y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-04-01,Newcastle,Man United,3,0,2,1,0,H,H Webb,10,6,6,6,16,15,4,4,1,2,0,0,5.0,3.6,1.73,2012,0,Wednesday,Away,0,40912NewcastleMan United,5,2,3,5.0,-1.0,-1.0,Y,N,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-11-01,Tottenham,Everton,2,0,2,1,0,H,M Atkinson,14,11,7,4,5,15,6,4,1,3,0,0,1.53,3.8,7.0,2012,0,Wednesday,Home,1,40919TottenhamEverton,4,7,3,1.53,-1.0,-1.0,Y,N,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Man United,Bolton,3,0,2,1,0,H,P Walton,19,11,9,5,7,7,11,3,0,1,0,0,1.14,8.0,17.0,2012,1,Saturday,Home,1,40922Man UnitedBolton,2,18,16,1.14,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Tottenham,Wolves,1,1,0,0,1,A,M Jones,22,5,10,3,6,12,8,1,1,3,0,0,1.25,5.5,13.0,2012,1,Saturday,Home,0,40922TottenhamWolves,4,20,16,-1.0,5.5,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Chelsea,Sunderland,1,0,2,1,0,H,P Dowd,21,9,10,4,9,9,8,2,3,1,0,0,1.4,4.5,8.5,2012,1,Saturday,Home,1,40922ChelseaSunderland,6,13,7,1.4,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Liverpool,Stoke,0,0,0,0,0,D,H Webb,13,3,5,1,6,11,11,1,0,3,0,0,1.4,4.33,9.0,2012,1,Saturday,Home,0,40922LiverpoolStoke,8,14,6,-1.0,4.33,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,West Brom,Norwich,1,2,1,0,1,A,M Dean,16,7,8,4,6,14,10,5,0,1,0,0,2.0,3.4,3.8,2012,1,Saturday,Home,0,40922West BromNorwich,10,12,2,-1.0,-1.0,3.8,N,N,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Blackburn,Fulham,3,1,2,1,0,H,A Taylor,15,17,11,7,14,11,0,9,1,1,1,0,3.0,3.3,2.38,2012,1,Saturday,Away,0,40922BlackburnFulham,19,9,10,3.0,-1.0,-1.0,Y,N,N,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-14,Aston Villa,Everton,1,1,0,0,0,D,M Clattenburg,17,7,11,4,12,11,9,3,1,1,0,0,2.4,3.25,3.0,2012,1,Saturday,Home,0,40922Aston VillaEverton,16,7,9,-1.0,3.25,-1.0,N,Y,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0,2012-01-15,Newcastle,QPR,1,0,2,1,0,H,C Foy,9,15,4,9,5,9,3,2,0,4,0,0,1.73,3.6,5.0,2012,1,Sunday,Home,1,40923NewcastleQPR,5,17,12,1.73,-1.0,-1.0,Y,N,N,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
